country	country_code	year_week	source	new_cases	number_sequenced	percent_cases_sequenced	valid_denominator	variant	number_detections_variant	number_sequenced_known_variant	percent_variant





Germany	DE	2020-01	GISAID	1	0	0	TRUE	Other	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	XBB.1.5	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.351	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.617.2	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.1.7	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.427/B.1.429	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.525	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.616	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.617.1	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.620	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	B.1.621	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BA.1	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BA.2	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BA.2.75	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BA.4	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BA.5	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	BQ.1	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	C.37	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	P.1	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	P.3	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	XBB	0	0	NA
Germany	DE	2020-01	GISAID	1	0	0	TRUE	UNK	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	Other	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	XBB.1.5	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.351	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.617.2	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.1.7	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.427/B.1.429	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.525	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.616	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.617.1	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.620	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	B.1.621	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BA.1	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BA.2	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BA.2.75	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BA.4	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BA.5	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	BQ.1	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	C.37	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	P.1	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	P.3	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	XBB	0	0	NA
Germany	DE	2020-02	GISAID	NA	0	0	TRUE	UNK	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	Other	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	XBB.1.5	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.351	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.617.2	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.1.7	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.427/B.1.429	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.525	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.616	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.617.1	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.620	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	B.1.621	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BA.1	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BA.2	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BA.2.75	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BA.4	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BA.5	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	BQ.1	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	C.37	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	P.1	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	P.3	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	XBB	0	0	NA
Germany	DE	2020-03	GISAID	NA	0	0	TRUE	UNK	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	Other	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	XBB.1.5	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.351	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.617.2	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.1.7	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.427/B.1.429	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.525	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.616	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.617.1	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.620	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	B.1.621	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BA.1	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BA.2	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BA.2.75	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BA.4	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BA.5	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	BQ.1	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	C.37	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	P.1	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	P.3	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	XBB	0	0	NA
Germany	DE	2020-04	GISAID	1	0	0	TRUE	UNK	0	0	NA
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	Other	8	8	100.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	XBB.1.5	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.351	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.617.2	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.1.7	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.427/B.1.429	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.525	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.616	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.617.1	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.620	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	B.1.621	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BA.1	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BA.2	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BA.2.75	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BA.4	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BA.5	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	BQ.1	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	C.37	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	P.1	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	P.3	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	XBB	0	8	0.0
Germany	DE	2020-05	GISAID	9	8	88.9	TRUE	UNK	0	8	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	Other	5	5	100.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	XBB.1.5	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.351	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.617.2	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.1.7	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.427/B.1.429	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.525	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.616	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.617.1	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.620	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	B.1.621	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BA.1	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BA.2	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BA.2.75	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BA.4	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BA.5	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	BQ.1	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	C.37	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	P.1	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	P.3	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	XBB	0	5	0.0
Germany	DE	2020-06	GISAID	9	5	55.6	TRUE	UNK	0	5	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	Other	2	2	100.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	XBB.1.5	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.351	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.617.2	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.1.7	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.427/B.1.429	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.525	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.616	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.617.1	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.620	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	B.1.621	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BA.1	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BA.2	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BA.2.75	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BA.4	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BA.5	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	BQ.1	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	C.37	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	P.1	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	P.3	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	XBB	0	2	0.0
Germany	DE	2020-07	GISAID	5	3	60	TRUE	UNK	1	2	50.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	Other	2	2	100.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	XBB.1.5	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.351	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.617.2	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.1.7	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.427/B.1.429	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.525	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.616	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.617.1	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.620	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	B.1.621	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BA.1	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BA.2	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BA.2.75	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BA.4	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BA.5	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	BQ.1	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	C.37	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	P.1	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	P.3	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	XBB	0	2	0.0
Germany	DE	2020-08	GISAID	6	2	33.3	TRUE	UNK	0	2	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	Other	26	26	100.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	XBB.1.5	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.351	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.617.2	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.1.7	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.427/B.1.429	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.525	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.616	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.617.1	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.620	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	B.1.621	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BA.1	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BA.2	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BA.2.75	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BA.4	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BA.5	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	BQ.1	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	C.37	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	P.1	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	P.3	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	XBB	0	26	0.0
Germany	DE	2020-09	GISAID	139	26	18.7	TRUE	UNK	0	26	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	Other	155	155	100.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	XBB.1.5	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.351	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.617.2	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.1.7	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.427/B.1.429	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.525	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.616	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.617.1	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.620	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	B.1.621	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BA.1	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BA.2	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BA.2.75	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BA.4	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BA.5	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	BQ.1	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	C.37	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	P.1	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	P.3	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	XBB	0	155	0.0
Germany	DE	2020-10	GISAID	905	155	17.1	TRUE	UNK	0	155	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	Other	416	416	100.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	XBB.1.5	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.351	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.617.2	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.1.7	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.427/B.1.429	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.525	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.616	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.617.1	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.620	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	B.1.621	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BA.1	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BA.2	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BA.2.75	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BA.4	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BA.5	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	BQ.1	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	C.37	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	P.1	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	P.3	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	XBB	0	416	0.0
Germany	DE	2020-11	GISAID	6440	417	6.5	TRUE	UNK	1	416	0.2
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	Other	647	647	100.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	XBB.1.5	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.351	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.617.2	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.1.7	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.427/B.1.429	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.525	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.616	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.617.1	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.620	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	B.1.621	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BA.1	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BA.2	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BA.2.75	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BA.4	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BA.5	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	BQ.1	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	C.37	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	P.1	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	P.3	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	XBB	0	647	0.0
Germany	DE	2020-12	GISAID	22406	657	2.9	TRUE	UNK	10	647	1.5
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	Other	494	494	100.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	XBB.1.5	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.351	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.617.2	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.1.7	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.427/B.1.429	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.525	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.616	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.617.1	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.620	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	B.1.621	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BA.1	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BA.2	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BA.2.75	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BA.4	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BA.5	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	BQ.1	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	C.37	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	P.1	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	P.3	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	XBB	0	494	0.0
Germany	DE	2020-13	GISAID	33972	504	1.5	TRUE	UNK	10	494	2.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	Other	219	219	100.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	XBB.1.5	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.351	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.617.2	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.1.7	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.427/B.1.429	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.525	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.616	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.617.1	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.620	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	B.1.621	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BA.1	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BA.2	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BA.2.75	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BA.4	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BA.5	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	BQ.1	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	C.37	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	P.1	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	P.3	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	XBB	0	219	0.0
Germany	DE	2020-14	GISAID	36064	229	0.6	TRUE	UNK	10	219	4.6
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	Other	161	161	100.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	XBB.1.5	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.351	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.617.2	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.1.7	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.427/B.1.429	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.525	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.616	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.617.1	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.620	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	B.1.621	0	161	0.0
Germany	DE	2020-15	GISAID	27146	167	0.6	TRUE	BA.1	0	161	0.0
